lon,lat,weather_id,main,description,icon,base,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,dt,sys_type,sys_id,country,sunrise,sunset,timezone,city_id,city_name,cod,level
37.6176,55.7558,800,Clear,clear sky,01n,stations,297.49,292.52,297.18,299.82,995,21,981,975,5740,0.41,299,19.93,74,1716336159,1,4140,RU,1716285774,1716286367,19800,4566617,Moscow,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,295.69,293.05,294.63,297.91,1014,25,1002,940,6644,0.06,327,10.29,0,1716295161,1,3201,JP,1716343236,1716299037,-25200,1562951,Tokyo,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,295.73,291.86,293.99,298.19,987,20,1004,910,6008,2.64,116,15.32,51,1716272819,1,9028,FR,1716316469,1716290107,-25200,7845216,Paris,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,295.47,294.52,293.15,296.05,1016,33,995,1025,7127,4.48,292,15.69,78,1716307491,1,7878,JP,1716311707,1716321182,7200,5879386,Tokyo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,294.71,292.01,293.08,295.82,1024,26,1014,942,3190,3.1,256,10.82,76,1716295746,1,7405,ZA,1716294444,1716326371,-43200,3135713,Cape Town,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,292.76,289.88,292.67,294.66,993,34,1005,960,6092,3.75,267,7.81,63,1716290332,1,1710,ZA,1716283750,1716294596,7200,4982496,Cape Town,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,294.6,291.15,292.71,294.61,982,45,1010,1024,7372,0.28,86,3.6,25,1716343020,1,8273,IN,1716321092,1716302562,7200,7690476,Mumbai,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,293.41,291.12,291.66,293.92,1001,44,992,1010,4972,0.05,67,3.49,11,1716297087,1,5017,GB,1716342087,1716334905,0,2965748,London,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,305.59,303.72,302.64,306.63,987,24,984,985,8292,3.94,82,10.03,93,1716324533,1,4152,US,1716273746,1716270601,19800,8211332,New York,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,302.12,299.55,300.43,304.71,1026,44,999,918,3212,0.93,170,14.73,5,1716299979,1,4318,BR,1716294345,1716290563,-25200,3878518,S�o Paulo,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,290.98,286.64,288.9,291.59,990,45,1002,998,4025,4.44,178,10.21,68,1716297873,1,3314,GB,1716290359,1716348827,7200,1938773,London,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,300.64,296.54,299.95,301.2,983,28,1014,1017,4818,3.88,96,4.8,28,1716305182,1,9589,EG,1716343291,1716277861,19800,2605260,Cairo,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,304.99,301.6,303.05,306.28,1016,40,1006,931,3486,2.74,118,18.68,32,1716267925,1,3933,AU,1716282158,1716290779,7200,5852519,Sydney,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,290.69,290.22,288.84,292.02,981,42,1007,901,3054,1.7,259,18.63,28,1716269808,1,6205,FR,1716306726,1716325463,19800,7803330,Paris,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,292.61,288.45,291.81,294.16,1002,33,991,937,1237,1.52,308,9.12,39,1716328999,1,6807,EG,1716313340,1716315617,19800,7638372,Cairo,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,300.86,299.14,298.05,302.02,987,27,1022,953,6160,4.78,106,1.16,33,1716349518,1,9317,GB,1716343195,1716337298,0,8166021,London,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,309.09,304.16,306.51,311.79,980,38,1009,1002,8096,4.08,223,3.5,0,1716313981,1,6048,GB,1716268019,1716273710,7200,4748078,London,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,303.95,299.63,302.81,305.72,1003,34,1024,980,4803,1.47,143,8.14,24,1716306397,1,7040,ZA,1716269627,1716297224,0,7903749,Cape Town,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,291.04,288.77,290.48,292.99,1006,37,1008,945,6486,3.57,197,9.51,5,1716290842,1,2115,US,1716287603,1716319185,7200,4908867,New York,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,298.48,296.28,297.43,300.27,1006,44,994,953,3556,1.58,66,2.2,34,1716275201,1,3288,GB,1716344242,1716303316,7200,2985310,London,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,293.34,291.38,291.95,294.6,1008,20,992,902,7969,3.18,104,9.85,32,1716329613,1,4107,BR,1716302414,1716297172,-43200,5885086,S�o Paulo,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,291.2,287.63,290.93,292.01,991,28,985,1005,1999,4.53,248,1.0,15,1716289699,1,1360,JP,1716301412,1716303438,19800,7295384,Tokyo,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,303.56,300.45,302.64,304.43,1012,35,992,920,4373,3.59,38,5.99,73,1716267988,1,2816,IN,1716326048,1716274320,7200,3810894,Mumbai,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,304.92,302.8,303.45,307.49,1020,25,985,914,1400,1.58,327,8.88,64,1716318838,1,8540,US,1716310227,1716281268,-25200,3877539,New York,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,293.3,291.8,290.91,294.05,1009,27,1000,953,1882,0.09,63,2.82,12,1716299390,1,8866,ZA,1716334530,1716300135,-43200,6243689,Cape Town,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,299.71,297.32,297.95,300.25,1016,44,990,970,1324,0.26,309,7.31,47,1716286201,1,3451,AU,1716316201,1716348374,7200,2761882,Sydney,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,292.06,287.63,290.06,293.2,983,39,1010,974,1036,1.76,295,17.44,56,1716279245,1,3214,IN,1716304407,1716345591,7200,2754415,Mumbai,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,307.51,307.12,304.58,310.12,980,28,1024,1022,9250,4.59,182,9.06,99,1716310389,1,9740,AU,1716347464,1716288425,19800,5294699,Sydney,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,307.33,307.03,306.24,308.19,996,34,982,1027,8624,0.32,106,3.5,84,1716264095,1,9247,AU,1716332191,1716288403,0,9961748,Sydney,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,296.24,295.24,296.23,298.51,1010,36,1021,997,2471,1.08,23,2.7,64,1716333024,1,7733,BR,1716309699,1716328963,19800,9179320,S�o Paulo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,295.25,291.28,292.43,295.35,1025,44,1010,939,4065,2.74,203,16.43,37,1716341038,1,4155,ZA,1716313001,1716314866,7200,6228804,Cape Town,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,305.51,303.57,303.66,306.18,1001,48,982,938,3881,1.39,183,3.62,65,1716282429,1,4964,IN,1716289136,1716290468,0,5567436,Mumbai,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,307.7,307.21,305.28,310.59,1010,40,1006,929,4234,0.28,95,12.04,14,1716303271,1,9990,IN,1716293838,1716296062,7200,7397333,Mumbai,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,290.15,286.14,287.35,290.32,1025,31,1011,976,3906,2.51,231,12.2,58,1716299621,1,6902,FR,1716334506,1716283790,-43200,1561299,Paris,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,290.98,289.61,289.07,293.84,1016,32,989,955,6958,2.1,78,1.65,33,1716308140,1,9699,FR,1716338179,1716324110,7200,5827322,Paris,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,290.31,286.25,290.1,292.11,983,42,1030,951,9965,2.31,114,9.59,88,1716310162,1,9745,RU,1716268713,1716342397,19800,7336911,Moscow,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,309.91,305.03,308.36,312.87,999,41,986,971,1629,2.68,259,6.83,90,1716310017,1,4784,AU,1716292024,1716332330,-25200,6874028,Sydney,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,299.18,298.72,296.28,299.71,990,35,1001,950,5674,2.35,77,18.57,25,1716273722,1,8440,AU,1716325090,1716337862,19800,7072439,Sydney,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,293.48,289.08,290.97,293.88,1015,25,1026,994,5864,1.22,334,3.0,38,1716325527,1,8810,BR,1716292007,1716341630,19800,2433427,S�o Paulo,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,299.95,297.53,298.46,301.16,1010,31,1012,958,8501,4.82,347,3.7,35,1716313045,1,5775,EG,1716325691,1716265470,-25200,7399264,Cairo,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,303.67,299.14,302.5,304.94,1022,24,993,986,5922,4.31,77,18.15,4,1716268218,1,3544,GB,1716327860,1716288812,0,7803362,London,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,306.47,301.8,304.19,308.64,1006,48,1000,994,10000,2.86,249,0.19,61,1716330396,1,8846,RU,1716313057,1716332333,7200,3487377,Moscow,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,294.27,289.55,292.26,295.15,997,22,987,1014,9265,2.41,93,0.42,90,1716338012,1,6461,FR,1716277598,1716288789,7200,3124309,Paris,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,297.99,296.01,297.02,300.43,1008,36,989,924,4969,2.12,210,19.29,54,1716305257,1,7784,EG,1716327411,1716323768,19800,2699258,Cairo,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,296.37,291.51,294.06,298.89,983,39,987,905,1385,1.77,245,19.92,64,1716296358,1,4161,EG,1716264510,1716289664,-25200,5903838,Cairo,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,307.64,303.99,306.86,308.29,984,27,1029,975,5388,2.97,9,12.58,22,1716292129,1,7724,BR,1716314153,1716327455,-25200,6079763,S�o Paulo,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,301.01,298.93,300.34,303.57,1020,35,990,983,5239,4.11,8,2.75,81,1716340413,1,5993,IN,1716311992,1716277242,-43200,5537982,Mumbai,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,305.65,304.96,305.4,307.6,987,35,1012,948,3802,0.87,123,14.46,20,1716269828,1,3665,JP,1716338394,1716306608,-25200,6060372,Tokyo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,300.5,297.73,298.65,303.37,996,22,999,905,3132,0.91,1,15.8,51,1716332334,1,7792,ZA,1716309995,1716300958,-25200,5262867,Cape Town,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,304.76,304.44,302.44,306.95,1021,47,994,906,5095,4.36,57,17.27,84,1716321818,1,3126,AU,1716292253,1716318133,7200,5921172,Sydney,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,296.07,292.4,293.57,296.37,1002,47,1030,952,7674,4.91,151,9.91,15,1716334873,1,3786,US,1716293204,1716349368,7200,3440030,New York,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,299.83,296.16,298.11,300.36,1018,49,1000,923,9640,1.59,255,13.79,94,1716283976,1,7028,US,1716307602,1716344999,7200,8228496,New York,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,308.82,304.41,307.46,310.04,1005,45,1023,1008,4718,1.25,65,9.61,90,1716306628,1,1542,GB,1716310366,1716286435,19800,5196867,London,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,302.44,298.45,300.58,304.23,983,33,1006,912,4439,2.32,225,14.97,38,1716330592,1,6430,RU,1716319079,1716302203,-25200,9488032,Moscow,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,306.88,304.66,305.52,309.3,1000,32,991,1001,1190,3.62,298,2.12,10,1716269304,1,8238,EG,1716348395,1716292572,7200,3684418,Cairo,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,305.77,302.1,305.67,306.43,1012,37,1030,999,9460,3.07,44,4.45,43,1716281690,1,3807,RU,1716302042,1716309693,0,9047070,Moscow,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,299.22,299.2,297.89,301.94,986,23,1027,903,8138,2.63,337,18.34,8,1716308173,1,6232,BR,1716315909,1716274320,7200,1742838,S�o Paulo,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,304.47,303.73,301.95,306.92,1021,42,981,905,3873,1.17,223,2.99,89,1716335880,1,5892,US,1716332821,1716286337,0,3231731,New York,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,308.41,306.41,306.19,311.28,982,37,1021,976,6404,4.89,240,11.47,92,1716299947,1,8734,IN,1716291677,1716283358,7200,4761678,Mumbai,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,298.82,296.49,298.1,299.81,1012,31,1005,975,9261,2.21,59,11.88,82,1716341038,1,1556,FR,1716318768,1716268717,-25200,5130044,Paris,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,303.8,303.38,300.82,305.54,987,31,1006,976,9669,0.07,177,3.9,27,1716316487,1,6924,EG,1716265654,1716343415,-25200,8524581,Cairo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,299.53,297.34,297.22,302.32,990,38,991,983,3096,1.12,278,14.66,78,1716284657,1,6564,ZA,1716305493,1716327550,19800,9976023,Cape Town,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,293.8,290.77,292.42,295.51,981,21,986,939,1553,4.26,182,14.74,1,1716311823,1,2625,JP,1716337837,1716280637,-43200,8551819,Tokyo,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,295.75,290.98,294.48,297.26,1028,35,1024,1002,8940,4.78,173,16.72,8,1716312796,1,6028,US,1716315676,1716346420,0,8348336,New York,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,300.08,295.49,297.89,300.13,1017,39,999,958,5398,2.78,270,0.83,58,1716313908,1,8182,FR,1716331536,1716327952,0,2035632,Paris,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,299.83,294.87,298.72,300.59,987,20,981,1025,5193,0.84,247,1.71,65,1716337327,1,5784,FR,1716265406,1716268301,7200,9440422,Paris,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,290.26,288.27,289.29,290.6,1008,44,999,992,2380,4.49,173,18.01,82,1716267585,1,5749,BR,1716333920,1716281716,19800,6877988,S�o Paulo,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,299.6,296.03,296.7,300.69,1011,27,1003,937,6588,2.2,36,17.51,74,1716309237,1,2083,EG,1716264500,1716276557,7200,6718004,Cairo,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,298.03,293.69,296.19,300.3,1009,48,994,1001,4159,2.09,163,12.59,37,1716312458,1,7408,GB,1716322015,1716289576,7200,8035865,London,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,300.72,299.76,298.1,301.3,1024,26,998,1010,8925,0.49,19,9.05,27,1716267428,1,1398,IN,1716338761,1716336677,19800,8821246,Mumbai,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,291.38,288.62,290.92,293.32,996,27,1006,969,2323,2.73,85,3.47,27,1716328896,1,2037,GB,1716283161,1716290204,19800,2019667,London,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,305.04,301.77,303.46,305.89,992,38,980,987,9007,3.02,308,0.77,4,1716301223,1,6214,IN,1716336450,1716266229,19800,1393667,Mumbai,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,291.07,288.46,290.43,293.99,1019,43,1009,1000,2321,3.2,29,2.94,38,1716348821,1,3885,AU,1716311410,1716314145,7200,1027127,Sydney,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,291.61,289.85,289.29,294.38,1004,34,1014,943,4578,3.82,169,9.86,32,1716292264,1,2612,BR,1716310956,1716346364,-25200,4494001,S�o Paulo,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,303.89,301.41,301.37,304.38,1028,27,997,963,2452,3.3,132,8.21,5,1716315501,1,2671,FR,1716323801,1716347606,0,7057947,Paris,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,308.41,303.51,307.18,308.63,1030,48,1011,945,7699,4.22,138,14.82,50,1716315819,1,3820,US,1716275838,1716344904,-25200,1502590,New York,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,307.51,303.89,306.97,309.56,988,41,1019,916,3890,0.69,270,3.07,42,1716263659,1,8771,US,1716284010,1716340856,7200,1770952,New York,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,305.03,304.57,304.52,305.82,1028,23,998,956,2752,3.17,74,17.21,37,1716288482,1,9055,RU,1716298653,1716316445,-25200,6914000,Moscow,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,300.11,296.76,297.37,302.23,1020,22,1008,914,7510,1.71,130,17.99,1,1716336050,1,5819,IN,1716268191,1716279177,-25200,7719872,Mumbai,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,297.2,295.39,294.2,299.87,991,45,1006,965,7791,1.82,308,14.27,28,1716290833,1,4115,BR,1716337557,1716342916,0,9177764,S�o Paulo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,290.03,286.42,288.35,290.28,1009,26,1029,996,2078,2.37,352,14.17,53,1716338935,1,2030,ZA,1716308682,1716309368,-43200,9787671,Cape Town,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,306.65,302.53,304.21,307.87,1019,48,1016,990,4873,1.23,214,4.49,31,1716305450,1,6484,JP,1716265501,1716292988,7200,1106377,Tokyo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,303.81,300.94,303.29,306.33,983,46,1017,975,4812,4.76,192,11.84,77,1716287364,1,5801,ZA,1716304410,1716291995,-25200,2172325,Cape Town,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,304.85,303.44,302.65,307.16,1011,29,1007,959,8719,2.75,339,5.52,93,1716301740,1,6291,FR,1716292444,1716308224,-43200,7473347,Paris,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,306.53,303.09,306.42,307.09,992,47,983,919,7500,1.97,273,6.87,79,1716315114,1,8610,RU,1716344144,1716293226,-25200,4846661,Moscow,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,309.07,304.53,307.44,310.73,984,25,1008,1018,9072,1.79,218,4.34,95,1716276398,1,4688,AU,1716319546,1716303276,7200,6940355,Sydney,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,306.56,304.27,305.14,308.68,981,23,1029,991,7317,0.91,253,6.78,59,1716268033,1,9531,RU,1716349508,1716336411,0,1379785,Moscow,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,292.05,290.79,291.51,294.3,997,29,1005,920,6560,3.38,122,15.42,49,1716269642,1,8672,US,1716280721,1716269537,19800,1970444,New York,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,290.14,285.7,287.16,292.62,1008,29,1012,1021,3930,3.31,159,16.57,54,1716349557,1,1451,FR,1716294534,1716327461,0,6598081,Paris,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,302.03,300.89,300.37,304.73,1030,46,1030,1014,2657,1.34,183,7.98,76,1716289671,1,6392,GB,1716345932,1716264631,-43200,5134304,London,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,304.82,302.5,302.22,305.67,992,49,996,973,8665,4.91,342,18.05,92,1716266394,1,3028,EG,1716313438,1716323583,-43200,4079456,Cairo,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,304.91,300.53,304.82,306.86,1005,45,1010,926,4706,0.77,307,10.53,47,1716284656,1,1426,GB,1716309895,1716307808,0,9276839,London,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,304.92,302.7,304.79,305.27,988,31,1002,1005,3786,3.21,38,9.2,75,1716334245,1,9391,FR,1716288397,1716333418,0,2126527,Paris,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,309.19,308.87,306.93,311.77,1009,37,1012,925,6439,3.6,45,0.84,98,1716325754,1,9135,ZA,1716266978,1716281086,-25200,3386602,Cape Town,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,295.21,291.1,294.11,295.98,1005,46,1019,919,2679,3.03,57,6.72,69,1716295273,1,4732,AU,1716314822,1716294728,7200,2445129,Sydney,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,304.32,303.74,303.24,306.02,1012,30,1023,957,7148,3.0,99,0.57,3,1716263791,1,6359,JP,1716307093,1716340406,7200,9570647,Tokyo,200,0
-46.6333,-23.5505,800,Clear,clear sky,01n,stations,294.57,291.06,291.99,296.54,1002,36,987,924,7355,1.8,316,17.5,4,1716321315,1,4854,BR,1716338280,1716265241,0,3824907,S�o Paulo,200,0
151.2093,-33.8688,800,Clear,clear sky,01n,stations,291.8,288.27,291.19,292.6,1012,20,985,975,6282,4.72,305,10.36,58,1716335693,1,3448,AU,1716340710,1716280041,0,9311972,Sydney,200,0
31.2357,30.0444,800,Clear,clear sky,01n,stations,299.46,299.17,296.67,302.19,1029,39,986,960,3614,1.22,291,12.77,41,1716306271,1,3142,EG,1716316353,1716271818,-25200,5495647,Cairo,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,304.38,303.29,303.61,304.46,1027,28,999,1013,4553,2.7,358,17.24,10,1716285790,1,4950,FR,1716321870,1716306144,-43200,8156027,Paris,200,0
37.6176,55.7558,800,Clear,clear sky,01n,stations,298.83,295.72,298.82,301.51,1013,42,996,958,8243,3.0,290,6.58,18,1716288285,1,7534,RU,1716288553,1716281506,-43200,3341501,Moscow,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,293.02,288.3,292.91,293.36,1008,23,1024,975,3345,1.7,233,2.62,51,1716348500,1,1412,GB,1716339532,1716319332,0,8314562,London,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,303.15,298.49,300.47,305.68,983,38,989,976,6155,0.22,307,15.87,33,1716333059,1,4317,IN,1716267823,1716343384,-25200,2290561,Mumbai,200,0
2.3522,48.8566,800,Clear,clear sky,01n,stations,297.91,296.91,296.94,299.44,1028,28,1013,903,1447,4.61,151,2.31,68,1716297293,1,6550,FR,1716328530,1716291224,19800,5001867,Paris,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,296.25,291.32,293.58,298.38,995,24,1018,947,2946,4.82,58,7.55,21,1716276560,1,5296,JP,1716333147,1716290321,0,8966214,Tokyo,200,0
-0.1278,51.5074,800,Clear,clear sky,01n,stations,301.6,298.5,301.24,304.29,984,32,1004,957,4683,4.07,255,7.91,98,1716271045,1,5047,GB,1716337664,1716321859,19800,7255131,London,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,293.95,289.91,291.17,296.02,1020,29,1017,937,1337,2.18,200,19.1,67,1716312817,1,4127,IN,1716320097,1716287116,0,1931979,Mumbai,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,294.81,292.97,293.34,295.84,986,48,1004,923,1943,2.68,131,2.69,7,1716271419,1,2013,US,1716285261,1716278630,-25200,6781259,New York,200,0
72.8777,19.076,800,Clear,clear sky,01n,stations,297.79,296.21,295.0,299.93,1010,43,1019,1014,8394,2.14,68,1.3,35,1716278806,1,2084,IN,1716309386,1716290223,0,8371632,Mumbai,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,305.7,301.67,303.93,306.94,984,43,990,1016,8390,4.71,32,14.36,77,1716272125,1,9213,ZA,1716332727,1716316686,-25200,6450364,Cape Town,200,0
-74.006,40.7128,800,Clear,clear sky,01n,stations,297.67,294.84,297.1,298.07,986,23,996,1024,8321,3.09,29,5.69,42,1716317339,1,3899,US,1716284601,1716266892,7200,7263634,New York,200,0
139.6917,35.6895,800,Clear,clear sky,01n,stations,294.03,293.64,292.35,295.68,1026,20,985,1007,1923,2.15,269,16.17,11,1716347210,1,3875,JP,1716331136,1716321201,19800,7436901,Tokyo,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,300.93,298.81,299.96,303.17,1000,38,994,968,7351,1.15,146,19.37,98,1716295920,1,1275,ZA,1716307943,1716281810,0,2544970,Cape Town,200,0
18.4241,-33.9249,800,Clear,clear sky,01n,stations,293.71,292.68,292.91,295.98,1003,39,1013,956,4016,3.08,108,3.91,86,1716271859,1,8102,ZA,1716326552,1716309114,19800,8886738,Cape Town,200,0
